,Date,Open,High,Low,Close,Volume,fast,slow,signal
5222,1630611300000,49470.43,49472,49384.92,49420.27,347.187,49439.2079804266,49476.846600716,0
5223,1630611600000,49420.27,49443.67,49382,49395.12,351.349,49433.6969828733,49471.5739167988,0
5224,1630611900000,49395.12,49441.05,49390.16,49417.5,233.536,49431.6723600141,49468.0852770054,0
5225,1630612200000,49417.49,49446.15,49321.4,49349.01,799.766,49421.3395650123,49460.4030010695,0
5226,1630612500000,49349.01,49415.48,49291.44,49403.35,617.919,49419.0908693858,49456.7221622909,0
5227,1630612800000,49403.35,49403.36,49331.61,49334.39,417.547,49408.5032607126,49448.8297647237,0
5228,1630613100000,49334.39,49650,49332.87,49628.82,2362.334,49436.0428531235,49460.4420379673,0
5229,1630613400000,49628.81,49628.82,49542.78,49563.92,795.521,49452.0274964831,49467.1180355178,0
5230,1630613700000,49563.92,49563.92,49499,49545.11,542.088,49463.6628094227,49472.1497751618,0
5231,1630614000000,49546.37,49548.19,49457.22,49540.01,638.943,49473.2062082448,49476.5278541837,0
5232,1630614300000,49540,49623.87,49484.18,49590.38,490.597,49487.8529322142,49483.8731539137,2
5233,1630614600000,49590.39,49712.91,49587.9,49653.1,1203.927,49508.5088156875,49494.7910149516,0
5234,1630614900000,49653.1,49660,49575.34,49636.89,642.753,49524.5564637265,49503.9586914063,0
5235,1630615200000,49636.88,49636.9,49555,49556.25,439.775,49528.5181557607,49507.3323242188,0
5236,1630615500000,49556.25,49565.6,49538.77,49539.9,454.129,49529.9408862906,49509.4334645918,0
5237,1630615800000,49539.9,49619.94,49536.46,49615.55,301.864,49540.6420255043,49516.2796926826,0
5238,1630616100000,49615.55,49662.12,49572.02,49590.34,514.588,49546.8542723163,49521.0577770257,0
5239,1630616400000,49590.34,49645.32,49574.11,49641.64,345.323,49558.7024882767,49528.8372752821,0
5240,1630616700000,49641.64,49656.01,49602.83,49640.2,465.733,49568.8896772421,49536.0219671994,0
5241,1630617000000,49640.21,49651,49615.59,49621.22,347.682,49575.4309675869,49541.5186144768,0
5242,1630617300000,49621.21,49622.1,49566.3,49576.09,381.317,49575.5133466385,49543.7490264461,0
5243,1630617600000,49576.09,49618.42,49567,49612.26,284.852,49580.1066783087,49548.169089256,0
5244,1630617900000,49612.26,49639.78,49587.36,49591.98,373.692,49581.5908435201,49550.9955996266,0
5245,1630618200000,49591.99,49593.02,49566.02,49580.41,234.836,49581.4432380801,49552.8933028765,0
5246,1630618500000,49580.41,49599.38,49565.69,49599.03,199.775,49583.6415833201,49555.8698639812,0
5247,1630618800000,49599.03,49733,49599.02,49723.01,953.577,49601.0626354051,49566.6530985631,0
5248,1630619100000,49723,49863.15,49697.7,49714.96,1495.968,49615.2998059794,49576.2212857526,0
5249,1630619400000,49714.97,49835.73,49710.65,49825.01,883.193,49641.513580232,49592.2721705427,0
5250,1630619700000,49825,49893.19,49805.59,49854.54,1297.229,49668.141882703,49609.192675669,0
5251,1630620000000,49854.54,49861.47,49795.91,49799.97,661.442,49684.6203973651,49621.500890142,0
5252,1630620300000,49799.98,49818.11,49769.38,49774.94,433.421,49695.9103476945,49631.4001875522,0
5253,1630620600000,49774.93,49781.14,49722.4,49752.22,666.738,49702.9490542327,49639.1950141617,0
5254,1630620900000,49752.22,49763.94,49710,49747.15,374.246,49708.4741724536,49646.1598519577,0
5255,1630621200000,49747.16,49821.97,49733.12,49785.55,413.646,49718.1086508969,49655.1527647346,0
5256,1630621500000,49785.56,49798.87,49646.32,49667.68,983.366,49711.8050695348,49655.9609734614,0
5257,1630621800000,49668.3,49747.76,49666.66,49743.98,451.765,49715.8269358429,49661.6396203349,0
5258,1630622100000,49743.97,49785.12,49743.9,49762.75,405.844,49721.6923188626,49668.1628706359,0
5259,1630622400000,49761.72,49779,49721.87,49767.72,326.295,49727.4457790048,49674.58591124,0
5260,1630622700000,49767.72,49773.92,49723.86,49733.3,291.117,49728.1775566292,49678.3739169665,0
5261,1630623000000,49735.03,49800,49735.03,49783.58,343.141,49735.1028620505,49685.1614061944,0
5262,1630623300000,49783.57,49792,49733,49738,247.614,49735.4650042942,49688.5703477303,0
5263,1630623600000,49736.8,49736.8,49660,49666.28,584.248,49726.8168787574,49687.1322607799,0
5264,1630623900000,49666.28,49679.76,49620,49641.73,548.263,49716.1810189128,49684.2030826651,0
5265,1630624200000,49641.73,49641.73,49559.01,49587.7,823.858,49700.1208915487,49677.9770773319,0
5266,1630624500000,49587.7,49616.22,49549.1,49553.93,600.73,49681.8470301051,49669.9740400846,0
5267,1630624800000,49553.93,49578.61,49456.83,49467,945.496,49654.9911513419,49656.8789407244,1
5268,1630625100000,49466.99,49478.86,49314,49341.85,1386.095,49615.8485074242,49636.5544929357,0
5269,1630625400000,49341.84,49425,49307.31,49370.51,1264.023,49585.1811939962,49619.3903321011,0
5270,1630625700000,49370.52,49380,49334.95,49380,592.856,49559.5335447467,49603.9457945462,0
5271,1630626000000,49380,49392.05,49276.03,49339.89,892.697,49532.0781016533,49586.9099368335,0
5272,1630626300000,49339.88,49417.92,49300.54,49373.87,880.979,49512.3020889467,49573.1654247798,0
5273,1630626600000,49373.87,49400,49350,49354.18,396.021,49492.5368278283,49559.0373328585,0
5274,1630626900000,49354.18,49390.3,49274.27,49299.14,693.282,49468.3622243498,49542.2697629967,0
5275,1630627200000,49299.14,49382,49286.19,49359.62,1501.664,49454.7694463061,49530.4859073195,0
5276,1630627500000,49359.61,49359.62,49212.83,49335.66,1742.625,49439.8807655178,49517.916493944,0
5277,1630627800000,49335.67,49430,49335.67,49421.99,1281.314,49437.6444198281,49511.7276878831,0
5278,1630628100000,49422,49430,49329.05,49351.96,804.514,49426.9338673496,49501.4200951164,0
5279,1630628400000,49351.95,49359,49270,49307.78,798.448,49412.0396339309,49488.9271857541,0
5280,1630628700000,49307.79,49375.61,49287,49344.86,570.039,49403.6421796895,49479.6325286087,0
5281,1630629000000,49344.44,49344.45,49100,49207.95,2376.849,49379.1806572283,49462.1046235372,0
5282,1630629300000,49207.94,49207.95,48923.12,49003.65,3893.953,49332.2393250748,49432.5269058896,0
5283,1630629600000,49004.98,49005.91,48481,48650.01,9176.136,49246.9606594404,49382.0419442193,0
5284,1630629900000,48650,48771.16,48556,48759.32,3557.95,49186.0055770104,49341.8663349148,0
5285,1630630200000,48759.31,48759.32,48625,48625,1485.127,49115.8798798841,49295.6168939526,0
5286,1630630500000,48624.9,48700,48580,48602.95,2227.004,49051.7636448986,49250.928707246,0
5287,1630630800000,48602.95,48739.88,48568,48683.18,1561.717,49005.6906892863,49214.2997583914,0
5288,1630631100000,48683.17,48739.97,48639.46,48693.84,881.896,48966.7093531255,49180.7217094629,0
5289,1630631400000,48693.84,48693.85,48582,48600.96,1097.531,48920.9906839848,49143.3177282072,0
5290,1630631700000,48600.96,48681.81,48574.61,48618.27,785.489,48883.1505984867,49109.4436812261,0
5291,1630632000000,48618.12,48638,48415.49,48494.8,3268.968,48834.6067736759,49069.7892501793,0
5292,1630632300000,48494.8,48596.65,48450,48508.36,1714.709,48793.8259269664,49033.5680082322,0
5293,1630632600000,48508.36,48646.75,48333,48614.95,3087.393,48771.4664360956,49006.5603947979,0
5294,1630632900000,48614.94,48677.81,48540.73,48566.59,1369.76,48745.8568815836,48978.1752080367,0
5295,1630633200000,48566.59,48638.72,48566.59,48583.01,649.027,48725.5010213857,48952.680678486,0
5296,1630633500000,48583.01,48675.08,48575,48635.17,936.157,48714.2096437125,48932.1961185837,0
5297,1630633800000,48633.14,48655.18,48563,48638.41,579.388,48704.7346882484,48913.2421754492,0
5298,1630634100000,48638.41,48638.41,48571.5,48588.04,720.008,48690.1478522174,48892.2613899364,0
5299,1630634400000,48588.05,48644.43,48539.1,48568.25,898.041,48674.9106206902,48871.3574292953,0
5300,1630634700000,48568.25,48672.11,48568.24,48671.62,517.223,48674.4992931039,48858.4711435343,0
5301,1630635000000,48671.62,48739.92,48654.82,48727.86,1066.32,48681.1693814659,48850.044618145,0
5302,1630635300000,48727.86,48793.58,48700.28,48793.39,1403.257,48695.1969587827,48846.3894814905,0
5303,1630635600000,48793.4,48950,48780,48935.48,2452.011,48725.2323389348,48852.1372568782,0
5304,1630635900000,48935.49,48953,48835.31,48917.85,1542.575,48749.309546568,48856.3767886925,0
5305,1630636200000,48917.85,48917.86,48835.28,48859.99,913.62,48763.144603247,48856.6098990995,0
5306,1630636500000,48860,48887.11,48821.91,48877.33,752.272,48777.4177778411,48857.9466798027,0
5307,1630636800000,48877.33,48946.39,48851.89,48918.26,667.905,48795.023055611,48861.8378617509,0
5308,1630637100000,48918.25,48930.26,48877.28,48915,620.911,48810.0201736596,48865.2676771218,0
5309,1630637400000,48915,48950,48865.18,48946.47,478.513,48827.0764019522,48870.5065366624,0
5310,1630637700000,48946.47,49035.51,48946.46,49008.68,1080.7,48849.7768517081,48879.4209536519,0
5311,1630638000000,49008.68,49029.24,48954.05,48963.09,672.936,48863.9409952446,48884.8189566421,0
5312,1630638300000,48965.36,49080.72,48953.15,49061.41,705.891,48888.624620839,48896.2119271813,0
5313,1630638600000,49061.42,49075,49025,49044.79,570.578,48908.1452932342,48905.7976092987,2
5314,1630638900000,49044.79,49054.96,48985.61,49026.54,897.765,48922.9446315799,48913.5874409568,0
5315,1630639200000,49026.53,49035.38,48983.11,48995,458.302,48931.9515526324,48918.8398641209,0
5316,1630639500000,48995.01,49033.69,48991.78,49013.89,389.169,48942.1938585534,48924.9721309518,0
5317,1630639800000,49013.9,49119,49012.85,49100.79,1030.251,48962.0183762342,48936.3152192775,0
5318,1630640100000,49098.67,49165.35,49080.11,49159.25,835.66,48986.6723292049,48950.6981083563,0
5319,1630640400000,49163.99,49249,49142.77,49233.25,1465.806,49017.4945380543,48968.9272626559,0
5320,1630640700000,49233.24,49534.18,49221.74,49522.02,3792.67,49080.5602207975,49004.6106650652,0
5321,1630641000000,49522.02,49545.43,49422.84,49530.49,2213.829,49136.8014431978,49038.5383640933,0
5322,1630641300000,49530.49,49534.98,49450,49509.88,1131.806,49183.4362627981,49068.9475018937,0
5323,1630641600000,49509.88,49514.98,49420,49451.46,1346.911,49216.9392299483,49093.625727578,0
5324,1630641900000,49451.46,49633.02,49441.42,49516.93,2705.334,49254.4380762048,49120.9356806375,0
5325,1630642200000,49516.94,49592.79,49460.3,49548.35,1127.704,49291.1770666792,49148.5107980157,0
5326,1630642500000,49548.36,49587.05,49529.93,49564.13,580.33,49325.2961833443,49175.3249400792,0
5327,1630642800000,49564.13,49625.13,49530,49539,1037.7,49352.0091604263,49198.7878471709,0
5328,1630643100000,49539,49543.8,49508.66,49509.91,637.652,49371.746765373,49218.8602441276,0
5329,1630643400000,49510.01,49591.1,49506.74,49586.57,693.775,49398.5996697014,49242.5834541839,0
5330,1630643700000,49588.91,49694.99,49548.24,49635.54,1384.95,49428.2172109887,49267.9354893978,0
5331,1630644000000,49635.55,49677.78,49635.55,49640.58,836.221,49454.7625596151,49291.977070727,0
5332,1630644300000,49640.55,49750.27,49640.54,49718.7,1516.866,49487.7547396632,49319.507582293,0
5333,1630644600000,49718.71,49779,49670.94,49673.08,1456.583,49510.9203972053,49342.318706016,0
5334,1630644900000,49673.08,49750,49662,49737.63,624.474,49539.2590975546,49367.8226604666,0
5335,1630645200000,49737.63,49749,49665,49672.55,735.615,49555.9204603603,49387.4824888236,0
5336,1630645500000,49672.55,49716,49669.64,49685.02,466.842,49572.0579028153,49406.6784572866,0
5337,1630645800000,49685.02,49750,49673.47,49709,711.713,49589.1756649634,49426.1830729455,0
5338,1630646100000,49708.99,49708.99,49515,49545.62,2639.305,49583.7312068429,49433.8886811426,0
5339,1630646400000,49545.62,49671.53,49527.91,49609.51,1385.836,49586.9535559876,49445.2190888108,0
5340,1630646700000,49609.51,49700,49586.26,49586.26,928.683,49586.8668614891,49454.3185024359,0
5341,1630647000000,49586.26,49650,49581.44,49602.5,593.455,49588.821003803,49463.8785990529,0
5342,1630647300000,49602.5,49623.32,49535,49535.88,727.791,49582.2033783276,49468.5238507269,0
5343,1630647600000,49535.88,49565.77,49429,49434.36,1432.459,49563.7229560367,49466.3197313252,0
5344,1630647900000,49434.35,49569.54,49422.9,49566.28,2008.994,49564.0425865321,49472.7687809171,0
5345,1630648200000,49566.29,49566.29,49505.54,49509.83,404.638,49557.2660132156,49475.1598273096,0
5346,1630648500000,49509.82,49547,49500,49501.28,390.305,49550.2677615636,49476.8449997412,0
5347,1630648800000,49501.27,49589.46,49500,49541.42,699.176,49549.1617913682,49481.0111287902,0
5348,1630649100000,49541.43,49649.1,49541.43,49619.09,703.18,49557.9028174472,49489.9194430618,0
5349,1630649400000,49619.1,49619.68,49551.29,49560.91,454.121,49558.2787152663,49494.4994789933,0
5350,1630649700000,49560.92,49568.86,49509.12,49562.25,603.382,49558.775125858,49498.8704803485,0
5351,1630650000000,49562.24,49566.96,49519.73,49543.45,263.097,49556.8594851257,49501.7465783906,0
5352,1630650300000,49543.44,49547.8,49463.68,49470,489.165,49546.002049485,49499.6984120428,0
5353,1630650600000,49470,49560.99,49455,49560.99,519.435,49547.8755432994,49503.65270804,0
5354,1630650900000,49561,49568,49500,49504.64,365.138,49542.471100387,49503.7164042955,0
5355,1630651200000,49505.44,49535.05,49455,49455.01,561.78,49531.5384628386,49500.5740556313,0
5356,1630651500000,49455,49487.69,49345,49459.78,2315.835,49522.5686549838,49497.9421810744,0
5357,1630651800000,49459.79,49498,49400,49404.76,550.697,49507.8425731108,49491.9304274567,0
5358,1630652100000,49404.77,49462.77,49400.1,49447.69,550.691,49500.323501472,49489.0762063305,0
5359,1630652400000,49447.69,49513.09,49447.43,49468.55,582.806,49496.351813788,49487.7519349543,0
5360,1630652700000,49468.55,49481.62,49390.02,49397.79,473.045,49484.0315870645,49481.9479391508,0
5361,1630653000000,49397.78,49409.25,49321.48,49372,1166.605,49470.0276386814,49474.8545237217,1
5362,1630653300000,49371.87,49460.73,49351,49407.5,799.238,49462.2116838462,49470.5090705784,0
5363,1630653600000,49407.5,49452.41,49379,49390.99,597.606,49453.3089733655,49465.3788079604,0
5364,1630653900000,49391,49430,49354.74,49413.7,620.501,49448.3578516948,49462.0446913178,0
5365,1630654200000,49413.7,49481.46,49363.76,49477.43,717.646,49451.9918702329,49463.037291878,0
5366,1630654500000,49477.43,49619.99,49462.45,49551.14,1521.925,49464.3853864538,49468.7213375633,0
5367,1630654800000,49551.15,49566.02,49500,49516.54,637.995,49470.9047131471,49471.8064125592,0
5368,1630655100000,49516.53,49530.97,49375.08,49407.38,826.787,49462.9641240037,49467.6498698134,0
5369,1630655400000,49407.38,49410,49274.82,49339.74,1296.198,49447.5611085032,49459.397620148,0
5370,1630655700000,49340,49353.7,49262,49353.7,1204.777,49435.8284699403,49452.5784188482,0
5371,1630656000000,49353.7,49394.62,49306.44,49394.62,1007.728,49430.6774111978,49448.8391660193,0
5372,1630656300000,49393.59,49483.35,49370.65,49438.29,1131.837,49431.6289847981,49448.1585746632,0
5373,1630656600000,49437.28,49535,49435,49500,759.605,49440.1753616983,49451.5031827494,0
5374,1630656900000,49500,49546.12,49454.1,49456.31,678.684,49442.192191486,49451.8132999914,0
5375,1630657200000,49456.31,49456.32,49415,49442.45,395.791,49442.2244175503,49451.209216121,0
5376,1630657500000,49442.45,49475,49365.27,49386.24,725.369,49435.2263653565,49447.0176537906,0
5377,1630657800000,49386.23,49442.87,49366.8,49404.36,456.898,49431.3680696869,49444.2655470944,0
5378,1630658100000,49404.36,49501,49380,49501,444.583,49440.0720609761,49447.9258343787,0
5379,1630658400000,49501,49546.13,49459.41,49500.87,608.769,49447.6718033541,49451.3415869994,0
5380,1630658700000,49500.88,49978.84,49494.43,49924.07,4625.621,49507.2215779348,49481.8401942898,2
5381,1630659000000,49921.91,49999,49806,49840.17,4211.913,49548.840130693,49504.9582462711,0
5382,1630659300000,49840.17,50097.57,49840.17,50045.59,4823.763,49610.9338643563,49539.8377142536,0
5383,1630659600000,50045.59,50110.99,49923.37,49967.77,3133.622,49655.5383813118,49567.4462488179,0
5384,1630659900000,49967.77,50002.13,49866.72,49971.09,2197.862,49694.9823336478,49593.4877811522,0
5385,1630660200000,49971.09,50030,49883.76,50024.44,1243.765,49736.1645419418,49621.2911501101,0
5386,1630660500000,50024.44,50186.63,49968.88,50141.43,3765.575,49786.8227241991,49654.8484952643,0
5387,1630660800000,50141.43,50166.18,50036.26,50140.5,1766.468,49831.0323836742,49686.1808504085,0
5388,1630661100000,50140.49,50143.4,50044.13,50099.47,968.763,49864.5870857149,49712.8446665112,0
5389,1630661400000,50099.46,50191,50074.12,50115.77,1663.505,49895.9849500006,49738.8398493169,0
5390,1630661700000,50114.43,50132,49849.5,49933.91,2879.582,49900.7255812505,49751.4250203288,0
5391,1630662000000,49933.92,49999.79,49917.46,49966.59,1021.41,49908.9586335942,49765.3066319205,0
5392,1630662300000,49967.63,50028.43,49924.53,50019.31,1460.432,49922.7525543949,49781.6939459901,0
5393,1630662600000,50019.3,50056.4,49927.09,50047.83,1302.394,49938.3872350956,49798.8640139907,0
5394,1630662900000,50047.84,50149.82,50000.48,50137.87,1462.797,49963.3225807086,49820.7353679268,0
5395,1630663200000,50137.86,50180,50067.29,50091.98,1781.429,49979.40475812,49838.235021609,0
5396,1630663500000,50091.98,50116.89,50006.25,50007.05,1100.284,49982.860413355,49849.1263105374,0
5397,1630663800000,50007.06,50050,49960,50050,995.124,49991.2528616856,49862.085903406,0
5398,1630664100000,50050,50081.3,49986,49999.44,901.612,49992.2762539749,49870.9474580249,0
5399,1630664400000,49999.44,50088.1,49996.52,50055.84,571.14,50000.2217222281,49882.8760091201,0
5400,1630664700000,50055.84,50210,50050.63,50110,1768.257,50013.9440069496,49897.529169822,0
5401,1630665000000,50110.01,50150,50070.51,50132.37,1093.78,50028.7472560809,49912.6801911238,0
5402,1630665300000,50132.36,50211,50104.8,50202.86,1409.272,50050.5113490708,49931.4014691158,0
5403,1630665600000,50202.86,50717.52,50197.76,50404.44,11414.138,50094.7524304369,49961.9200840116,0
5404,1630665900000,50404.44,50423.37,50223.08,50382.45,3818.024,50130.7146266323,49989.0510463334,0
5405,1630666200000,50382.46,50382.46,49900.02,49950,7628.083,50108.1252983033,49986.5316239893,0
5406,1630666500000,49950.72,49978.49,49627.19,49903.84,7103.09,50082.5896360154,49981.1966805062,0
5407,1630666800000,49903.28,49988,49550,49697.7,5400.835,50034.4784315134,49962.9065720864,0
5408,1630667100000,49697.69,49794.44,49631.5,49688.41,1917.719,49991.2198775743,49945.1971158228,0
5409,1630667400000,49688.41,49791.26,49640,49743.81,1719.624,49960.2936428775,49932.2043986729,0
5410,1630667700000,49743.81,49826.38,49683.18,49826,1464.561,49943.5069375178,49925.3525019843,0
5411,1630668000000,49826,49912.9,49765.99,49767.23,2142.944,49921.4723203281,49915.1510502434,0
5412,1630668300000,49767.23,49843.88,49763.8,49809.88,741.088,49907.5232802871,49908.3593695825,1
5413,1630668600000,49809.88,49898.42,49780,49869.9,796.483,49902.8203702512,49905.8781199321,0
5414,1630668900000,49869.91,50050,49840.17,50026.97,1756.492,49918.3390739698,49913.6904992913,2
5415,1630669200000,50028.3,50028.3,49930.12,50003.33,1457.278,49928.9629397236,49919.4736928854,0
5416,1630669500000,50003.32,50190,49971,50147.26,3258.713,49956.2500722581,49934.169583667,0
5417,1630669800000,50147.27,50285.54,50142.86,50208.87,2672.665,49987.8275632258,49951.8921911723,0
5418,1630670100000,50208.86,50245.25,50150.5,50203.77,1884.115,50014.8203678226,49968.142372387,0
5419,1630670400000,50203.77,50300,50180,50202.99,1943.34,50038.3415718448,49983.293832233,0
5420,1630670700000,50203,50333.24,50200.47,50284,1308.293,50069.0488753642,50002.6942301535,0
5421,1630671000000,50284.01,50385,50223.29,50363.32,2149.361,50105.8327659437,50025.9604088532,0
5422,1630671300000,50363.32,50380,50169.75,50212.96,2483.994,50119.2236702007,50038.0248986046,0
5423,1630671600000,50212.97,50248.8,50075,50075.01,1744.272,50113.6969614256,50040.4110341785,0
5424,1630671900000,50075.01,50190.02,49920,50125.8,3336.002,50115.2098412474,50045.9199997154,0
5425,1630672200000,50125.81,51000,50122.96,50610.7,17165.022,50177.1461110915,50082.3574190886,0
5426,1630672500000,50610.7,50840,50572,50693.32,5551.96,50241.6678472051,50121.7743597926,0
5427,1630672800000,50693.31,50848.68,50613.86,50732.86,3657.263,50303.0668663044,50161.199239806,0
5428,1630673100000,50732.96,50875.19,50721.75,50826.47,2923.141,50368.4922580164,50204.119934012,0
5429,1630673400000,50826.46,50828.27,50671.05,50744.72,2606.347,50415.5207257643,50238.9973576241,0
5430,1630673700000,50746.84,50787.34,50663.78,50683.48,1588.397,50449.0156350438,50267.6736571323,0
5431,1630674000000,50683.48,50834.31,50683.47,50769.53,2274.524,50489.0799306633,50300.0514857044,0
5432,1630674300000,50769.54,50920.46,50769.53,50805.89,2468.007,50528.6811893304,50332.6862285622,0
5433,1630674600000,50805.89,50947.86,50750,50887.17,2113.001,50573.4922906641,50368.4593751065,0
5434,1630674900000,50887.17,50950,50811.01,50934.38,2142.051,50618.6032543311,50404.9703831642,0
5435,1630675200000,50934.38,50974,50775.04,50829.81,3568.118,50645.0040975397,50432.379390702,0
5436,1630675500000,50829.81,50888,50755.03,50782.27,1436.862,50662.1623353472,50454.9529783986,0
5437,1630675800000,50782.01,50848.87,50768.05,50802.67,1292.927,50679.7257934288,50477.386334631,0
5438,1630676100000,50801.96,50801.96,50676.86,50735.55,2033.733,50686.7038192502,50494.0420549774,0
5439,1630676400000,50735.54,50750,50704.01,50718.63,914.402,50690.694591844,50508.5315998175,0
5440,1630676700000,50717.49,50821.54,50700,50800,1343.619,50704.3577678635,50527.3360127325,0
5441,1630677000000,50800,50828.97,50576,50693.79,2615.204,50703.0367968805,50538.074979653,0
5442,1630677300000,50693.79,50769.98,50663.37,50769.98,784.853,50711.4046972705,50553.0365938689,0
5443,1630677600000,50769.97,50878.99,50654.37,50695.44,2059.279,50709.4091101117,50562.2239103935,0
5444,1630677900000,50695.45,50765.75,50647.97,50721.08,1360.688,50710.8679713477,50572.4726903681,0
5445,1630678200000,50719.57,50800,50705.71,50780,942.923,50719.5094749292,50585.8615490541,0
5446,1630678500000,50779.07,50838.54,50750.8,50805.01,959.055,50730.1970405631,50600.0001587925,0
5447,1630678800000,50805.01,50935.76,50788.75,50918.43,1822.14,50753.7261604927,50620.5440195156,0
5448,1630679100000,50918.43,50979.45,50868.78,50960.73,2344.558,50779.6016404311,50642.4915021275,0
5449,1630679400000,50960.73,51111,50868.31,51011.94,6415.043,50808.6439353772,50666.326889087,0
5450,1630679700000,51012.26,51018.95,50150.06,50556.69,13735.87,50777.1496934551,50659.253541404,0
5451,1630680000000,50556.7,50744,50551.03,50642.8,2258.029,50760.3559817732,50658.1920226037,0
5452,1630680300000,50642.8,50730,50442.77,50519.66,3410.494,50730.2689840515,50649.2544727583,0
5453,1630680600000,50519.66,50652,50498.02,50603.24,1662.344,50714.3903610451,50646.2857970965,0
5454,1630680900000,50601.62,50762.8,50572.74,50728.63,1254.639,50716.1703159145,50651.5983263161,0
5455,1630681200000,50728.63,50794.46,50697.24,50779.99,1391.099,50724.1477764252,50659.8816601021,0
5456,1630681500000,50779.99,50795.87,50708.5,50750.95,1329.233,50727.498054372,50665.7570368697,0
5457,1630681800000,50750.95,50861.5,50700,50846.19,1475.994,50742.3345475755,50677.3978732007,0
5458,1630682100000,50846.19,50850,50749.33,50795.57,1626.203,50748.9889791286,50685.0218813813,0
5459,1630682400000,50795.57,50823.28,50760.14,50815.35,721.317,50757.2841067375,50693.4301470986,0
5460,1630682700000,50815.35,50825,50760,50783.61,546.02,50760.5748433953,50699.2482021245,0
5461,1630683000000,50783.62,50823.07,50652.69,50695.82,1112.416,50752.4804879709,50699.0270277939,0
5462,1630683300000,50695.81,50699.99,50573.82,50611.29,1440.686,50734.8316769745,50693.3665743879,0
5463,1630683600000,50611.3,50659.28,50590.54,50629.7,551.293,50721.6902173527,50689.2590534596,0
5464,1630683900000,50629.69,50682,50570.78,50588,688.893,50704.9789401836,50682.7262113009,0
5465,1630684200000,50588,50685.74,50580,50587.2,679.534,50690.2565726607,50676.5632299267,0
5466,1630684500000,50587.2,50652.23,50587.2,50589.99,622.2,50677.7232510781,50670.977860254,0
5467,1630684800000,50589.99,50682.09,50503.49,50552.99,1890.69,50662.1315946933,50663.3657402376,1
5468,1630685100000,50552.99,50723,50550,50654.11,1697.83,50661.1288953567,50662.7685957061,0
5469,1630685400000,50654.11,50688.37,50580,50591.21,643.238,50652.3890334371,50658.1519121122,0
5470,1630685700000,50591.22,50594.64,50501,50542.21,1211.421,50638.6166542574,50650.6717887501,0
5471,1630686000000,50542.21,50622.82,50518.9,50618.51,762.362,50636.1033224753,50648.5968346372,0
5472,1630686300000,50618.51,50666,50608,50639.42,599.567,50636.5179071659,50648.0047807896,0
5473,1630686600000,50639.43,50761.81,50614,50751.3,983.33,50650.8656687701,50654.6689884806,0
5474,1630686900000,50751.3,50754.78,50641.25,50649.98,654.407,50650.7549601739,50654.3664730948,0
5475,1630687200000,50649.98,50699.24,50637.3,50670.19,438.488,50653.1843401521,50655.3873457984,0
5476,1630687500000,50670.2,50670.49,50520,50559.64,1018.7,50641.4912976331,50649.2100976823,0
5477,1630687800000,50559.63,50613.5,50559.63,50564.77,389.461,50631.901135429,50643.7623494448,0
5478,1630688100000,50562.53,50603.22,50505,50528.38,685.411,50618.9609935004,50636.3183268999,0
5479,1630688400000,50528.39,50591.73,50520.82,50569.99,689.111,50612.8396193128,50632.0390800032,0
5480,1630688700000,50569.99,50607,50550.05,50565.57,466.993,50606.9309168987,50627.750752261,0
5481,1630689000000,50565.57,50619.93,50520,50593.41,580.786,50605.2408022864,50625.5352198571,0
5482,1630689300000,50593.41,50646.19,50584.45,50634,466.591,50608.8357020006,50626.081334705,0
5483,1630689600000,50634.01,50648.98,50553.71,50593.44,442.057,50606.9112392505,50623.9754421434,0
5484,1630689900000,50593.44,50622.79,50566,50597.96,366.211,50605.7923343442,50622.2970265213,0
5485,1630690200000,50597.96,50620,50550,50597.01,330.214,50604.6945425512,50620.6656054554,0
5486,1630690500000,50597,50613.51,50530.04,50589.85,708.029,50602.8389747323,50618.6775018776,0
5487,1630690800000,50589.84,50596.37,50555,50583.74,300.811,50600.4516028907,50616.4234694984,0
5488,1630691100000,50583.74,50583.75,50451.24,50488.11,1549.3,50586.4089025294,50608.1451811437,0
5489,1630691400000,50488.11,50503.37,50335.19,50488.25,2598.234,50574.1390397132,50600.4100081667,0
5490,1630691700000,50488.25,50521.4,50442.83,50456.34,566.595,50559.4141597491,50591.1151689301,0
5491,1630692000000,50456.35,50465.7,50320.01,50323.86,1595.512,50529.9698897804,50573.8728999669,0
5492,1630692300000,50323.86,50412.23,50243.75,50407.59,1645.906,50514.6724035579,50563.1449709367,0
5493,1630692600000,50407.6,50476.19,50407.6,50413.83,899.407,50502.0671031132,50553.5117470054,0
5494,1630692900000,50412.26,50525.97,50412.26,50498.1,736.506,50501.571215224,50549.9367955856,0
5495,1630693200000,50498.11,50518.99,50465,50488.5,459.055,50499.937313321,50545.9731313543,0
5496,1630693500000,50488.5,50492.29,50387.35,50405.96,555.129,50488.1901491559,50536.9400261056,0
5497,1630693800000,50405.95,50473.78,50350,50402.97,631.453,50477.5376305114,50528.296798615,0
5498,1630694100000,50402.97,50423.29,50363.88,50378.28,336.966,50465.1304266975,50518.6182954785,0
5499,1630694400000,50378.28,50454.87,50373.28,50445.01,355.431,50462.6153733603,50513.8693731896,0
5500,1630694700000,50445.01,50449.37,50300,50348.75,545.184,50448.3822016903,50503.2165104032,0
5501,1630695000000,50348.75,50626.04,50348.75,50589.34,1632.94,50466.001926479,50508.7728645707,0
